concept_id;label_fr;synonym;lang;relation;source
142_48;CERTIFICATION;Accréditation;fr;altLabel;site_employe_pour
142_48;CERTIFICATION;Accreditation;en;altLabel;zthes_UF
142_58;ASSURANCE QUALITE;Labellisation;fr;altLabel;site_employe_pour
142_58;ASSURANCE QUALITE;Certification label;en;altLabel;zthes_UF
142_61;COMMANDE NUMERIQUE;Commande électronique;fr;altLabel;site_employe_pour
142_61;COMMANDE NUMERIQUE;Electronic control;en;altLabel;zthes_UF
142_63;COMMANDE;Commande de machine;fr;altLabel;site_employe_pour
142_63;COMMANDE;Machine controls;en;altLabel;zthes_UF
142_68;CONTROLE QUALITE;Hygiène;fr;altLabel;site_employe_pour
142_68;CONTROLE QUALITE;Hygiene;en;altLabel;zthes_UF
142_70;ASSEMBLAGE;Montage;fr;altLabel;site_employe_pour
142_70;ASSEMBLAGE;Assembly;en;altLabel;zthes_UF
143_12;TRANSPORT FERROVIAIRE;Compagnie de chemin de fer;fr;altLabel;site_employe_pour
143_12;TRANSPORT FERROVIAIRE;Transport par chemin de fer;fr;altLabel;site_employe_pour
143_12;TRANSPORT FERROVIAIRE;Railroad company;en;altLabel;zthes_UF
143_12;TRANSPORT FERROVIAIRE;Rail transportation;en;altLabel;zthes_UF
143_21;TRANSPORT ROUTIER;Réseau routier;fr;altLabel;site_employe_pour
143_21;TRANSPORT ROUTIER;Road network;en;altLabel;zthes_UF
143_23;TRANSPORT DE MARCHANDISE;Frêt;fr;altLabel;site_employe_pour
143_23;TRANSPORT DE MARCHANDISE;Freight;en;altLabel;zthes_UF
143_25;NAVIRE;Minéralier;fr;altLabel;site_employe_pour
143_25;NAVIRE;Méthanier;fr;altLabel;site_employe_pour
143_25;NAVIRE;Navire porte conteneurs;fr;altLabel;site_employe_pour
143_25;NAVIRE;Pétrolier;fr;altLabel;site_employe_pour
143_25;NAVIRE;Methane tanker;en;altLabel;zthes_UF
143_25;NAVIRE;Ore tanker;en;altLabel;zthes_UF
143_25;NAVIRE;Container ship;en;altLabel;zthes_UF
143_25;NAVIRE;Tanker;en;altLabel;zthes_UF
143_38;NAVIGATION INTERIEURE;Gabarit;fr;altLabel;site_employe_pour
143_38;NAVIGATION INTERIEURE;Navigation fluviale;fr;altLabel;site_employe_pour
143_38;NAVIGATION INTERIEURE;Navigation par canaux;fr;altLabel;site_employe_pour
143_38;NAVIGATION INTERIEURE;Size;en;altLabel;zthes_UF
143_38;NAVIGATION INTERIEURE;River navigation;en;altLabel;zthes_UF
143_38;NAVIGATION INTERIEURE;Canal navigation;en;altLabel;zthes_UF
143_40;VOITURE PARTICULIERE;Automobile;fr;altLabel;site_employe_pour
143_40;VOITURE PARTICULIERE;Car;en;altLabel;zthes_UF
143_61;TRANSPORT EN COMMUN;Transport public;fr;altLabel;site_employe_pour
143_61;TRANSPORT EN COMMUN;Public transportation;en;altLabel;zthes_UF
143_74;MOBILITE DURABLE;Ecomobilité;fr;altLabel;zthes_UF
143_74;MOBILITE DURABLE;Sustainable transport;en;altLabel;zthes_UF
143_82;GESTION DES TRANSPORTS;Management des transports;fr;altLabel;site_employe_pour
143_82;GESTION DES TRANSPORTS;Tournée de distribution;fr;altLabel;site_employe_pour
143_82;GESTION DES TRANSPORTS;Transport management;en;altLabel;zthes_UF
143_82;GESTION DES TRANSPORTS;Distribution rounds;en;altLabel;zthes_UF
143_85;TRANSPORT PAR CANALISATION;Aqueduc;fr;altLabel;site_employe_pour
143_85;TRANSPORT PAR CANALISATION;Gazoduc;fr;altLabel;site_employe_pour
143_85;TRANSPORT PAR CANALISATION;Oléoduc;fr;altLabel;site_employe_pour
143_85;TRANSPORT PAR CANALISATION;Pipe-line;fr;altLabel;site_employe_pour
143_85;TRANSPORT PAR CANALISATION;Transport par pipe-line;fr;altLabel;site_employe_pour
143_85;TRANSPORT PAR CANALISATION;Aqueduct;en;altLabel;zthes_UF
143_85;TRANSPORT PAR CANALISATION;Gas pipeline;en;altLabel;zthes_UF
143_85;TRANSPORT PAR CANALISATION;Pipeline;en;altLabel;zthes_UF
143_85;TRANSPORT PAR CANALISATION;Transportation by pipeline;en;altLabel;zthes_UF
143_90;ENTREPRISE DE TRANSPORT;Transitaire;fr;altLabel;site_employe_pour
143_90;ENTREPRISE DE TRANSPORT;Forwarding agent;en;altLabel;zthes_UF
151_66;CREATIVITE;Créatique;fr;altLabel;site_employe_pour
151_66;CREATIVITE;Synectique;fr;altLabel;site_employe_pour
151_66;CREATIVITE;Creatics;en;altLabel;zthes_UF
151_66;CREATIVITE;Synectics;en;altLabel;zthes_UF
151_75;RECHERCHE;Recherche académique;fr;altLabel;site_employe_pour
151_75;RECHERCHE;Academic research;en;altLabel;zthes_UF
151_77;TECHNOLOGIE DE RUPTURE;Disruption;fr;altLabel;site_employe_pour
151_77;TECHNOLOGIE DE RUPTURE;Innovation de rupture;fr;altLabel;site_employe_pour
151_77;TECHNOLOGIE DE RUPTURE;Innovation radicale;fr;altLabel;site_employe_pour
151_77;TECHNOLOGIE DE RUPTURE;Disruption;en;altLabel;zthes_UF
151_77;TECHNOLOGIE DE RUPTURE;Disruptive innovation;en;altLabel;zthes_UF
151_77;TECHNOLOGIE DE RUPTURE;Discontinuous innovation;en;altLabel;zthes_UF
151_84;CENTRE DE RECHERCHE;Laboratoire de recherche;fr;altLabel;site_employe_pour
151_84;CENTRE DE RECHERCHE;Research laboratory;en;altLabel;zthes_UF
151_86;RECHERCHE APPLIQUEE;Recherche-action;fr;altLabel;site_employe_pour
151_86;RECHERCHE APPLIQUEE;Action research;en;altLabel;zthes_UF
152_47;COMPOSANT;Circuit intégré;fr;altLabel;site_employe_pour
152_47;COMPOSANT;Composant discret;fr;altLabel;site_employe_pour
152_47;COMPOSANT;Integrated circuit;en;altLabel;zthes_UF
152_47;COMPOSANT;Discrete component;en;altLabel;zthes_UF
161_00;MANAGER;Directeur;fr;altLabel;site_employe_pour
161_00;MANAGER;Director;en;altLabel;zthes_UF
161_19;OUVRIER SPECIALISE;OS;fr;altLabel;site_employe_pour
161_19;OUVRIER SPECIALISE;Trained worker;en;altLabel;zthes_UF
161_22;CADRE;Cadre intermédiaire;fr;altLabel;site_employe_pour
161_22;CADRE;Middle manager;en;altLabel;zthes_UF
161_35;PROFESSION;Métier;fr;altLabel;site_employe_pour
161_35;PROFESSION;Occupation;en;altLabel;zthes_UF
161_43;CAPITAL SOCIAL;Réseau personnel;fr;altLabel;site_employe_pour
161_43;CAPITAL SOCIAL;Personal Network;en;altLabel;zthes_UF
161_44;CAPITAL HUMAIN;Ressources humaines;fr;altLabel;site_employe_pour
161_44;CAPITAL HUMAIN;Human resources;en;altLabel;zthes_UF
161_48;TRAVAIL A DISTANCE;Télétravail;fr;altLabel;site_employe_pour
161_48;TRAVAIL A DISTANCE;Telecommuting;en;altLabel;zthes_UF
161_53;EVALUATION DU PERSONNEL;Entretien d'évaluation;fr;altLabel;site_employe_pour
161_53;EVALUATION DU PERSONNEL;Appraisal interview;en;altLabel;zthes_UF
161_55;GESTION DES RESSOURCES HUMAINES;Gestion du personnel;fr;altLabel;site_employe_pour
161_55;GESTION DES RESSOURCES HUMAINES;Gestion internationale du personnel;fr;altLabel;site_employe_pour
161_55;GESTION DES RESSOURCES HUMAINES;Mutation du personnel;fr;altLabel;site_employe_pour
161_55;GESTION DES RESSOURCES HUMAINES;Politique du personnel;fr;altLabel;site_employe_pour
161_55;GESTION DES RESSOURCES HUMAINES;Personnel policy;en;altLabel;zthes_UF
161_55;GESTION DES RESSOURCES HUMAINES;Staff management;en;altLabel;zthes_UF
161_55;GESTION DES RESSOURCES HUMAINES;International personnel management;en;altLabel;zthes_UF
161_55;GESTION DES RESSOURCES HUMAINES;Personnel transfer;en;altLabel;zthes_UF
161_58;TRAVAIL TEMPORAIRE;Intérim;fr;altLabel;site_employe_pour
161_58;TRAVAIL TEMPORAIRE;Main d'oeuvre temporaire;fr;altLabel;site_employe_pour
161_58;TRAVAIL TEMPORAIRE;Interim;en;altLabel;zthes_UF
161_58;TRAVAIL TEMPORAIRE;Temporary employee;en;altLabel;zthes_UF
161_64;CAPITAL INTELLECTUEL;Ressource intellectuelle;fr;altLabel;site_employe_pour
161_64;CAPITAL INTELLECTUEL;Intellectual resource;en;altLabel;zthes_UF
161_67;RECHERCHE D'EMPLOI;CV;fr;altLabel;site_employe_pour
161_67;RECHERCHE D'EMPLOI;Curriculum vitae;fr;altLabel;site_employe_pour
161_67;RECHERCHE D'EMPLOI;Lettre de candidature;fr;altLabel;site_employe_pour
161_67;RECHERCHE D'EMPLOI;Curriculum vitae;en;altLabel;zthes_UF
161_67;RECHERCHE D'EMPLOI;Resume;en;altLabel;zthes_UF
161_67;RECHERCHE D'EMPLOI;Application for vacancy;en;altLabel;zthes_UF
161_70;SALAIRE GARANTI;SMIC;fr;altLabel;site_employe_pour
161_70;SALAIRE GARANTI;Minimum wage;en;altLabel;zthes_UF
161_71;REMUNERATION;Salaire;fr;altLabel;site_employe_pour
161_71;REMUNERATION;Wage;en;altLabel;zthes_UF
161_75;CARRIERE;Ancienneté;fr;altLabel;site_employe_pour
161_75;CARRIERE;Changement de métier;fr;altLabel;site_employe_pour
161_75;CARRIERE;Plan de carrière;fr;altLabel;site_employe_pour
161_75;CARRIERE;Projet professionnel;fr;altLabel;site_employe_pour
161_75;CARRIERE;Reconversion professionnelle;fr;altLabel;site_employe_pour
161_75;CARRIERE;Career objectives;en;altLabel;zthes_UF
161_75;CARRIERE;Seniority;en;altLabel;zthes_UF
161_75;CARRIERE;Change of occupation;en;altLabel;zthes_UF
161_75;CARRIERE;Career planning;en;altLabel;zthes_UF
161_75;CARRIERE;Vocational retraining;en;altLabel;zthes_UF
161_78;EMBAUCHE;Méthode d'embauche;fr;altLabel;site_employe_pour
161_78;EMBAUCHE;Questionnaire d'embauche;fr;altLabel;site_employe_pour
161_78;EMBAUCHE;Recrutement;fr;altLabel;site_employe_pour
161_78;EMBAUCHE;Recruiting method;en;altLabel;zthes_UF
161_78;EMBAUCHE;Recruiting questionnaire;en;altLabel;zthes_UF
161_78;EMBAUCHE;Recruitment;en;altLabel;zthes_UF
161_79;INSERTION PROFESSIONNELLE;Intégration du personnel;fr;altLabel;site_employe_pour
161_79;INSERTION PROFESSIONNELLE;Staff integration;en;altLabel;zthes_UF
161_85;GESTION PREVISIONNELLE DES EMPLOIS;GPEC;fr;altLabel;site_employe_pour
161_85;GESTION PREVISIONNELLE DES EMPLOIS;Forward planning of careers and skills management;en;altLabel;zthes_UF
161_86;LICENCIEMENT;Out placement;fr;altLabel;site_employe_pour
161_86;LICENCIEMENT;Plan social;fr;altLabel;site_employe_pour
161_86;LICENCIEMENT;Social plan;en;altLabel;zthes_UF
161_86;LICENCIEMENT;Out placement;en;altLabel;zthes_UF
161_87;ROTATION DU PERSONNEL;Turnover;fr;altLabel;site_employe_pour
161_87;ROTATION DU PERSONNEL;Turnover;en;altLabel;zthes_UF
161_88;SELECTION PROFESSIONNELLE;Organisme de sélection professionnelle;fr;altLabel;site_employe_pour
161_88;SELECTION PROFESSIONNELLE;Test d'embauche;fr;altLabel;site_employe_pour
161_88;SELECTION PROFESSIONNELLE;Professional recruitment organization;en;altLabel;zthes_UF
161_88;SELECTION PROFESSIONNELLE;Recruitment test;en;altLabel;zthes_UF
161_89;DEFINITION DES TACHES;Description de poste;fr;altLabel;site_employe_pour
161_89;DEFINITION DES TACHES;Job description;en;altLabel;zthes_UF
161_91;ENRICHISSEMENT DES TACHES;Elargissement des tâches;fr;altLabel;site_employe_pour
161_91;ENRICHISSEMENT DES TACHES;Job enlargement;en;altLabel;zthes_UF
162_06;OEUVRES SOCIALES;Coopérative du personnel;fr;altLabel;site_employe_pour
162_06;OEUVRES SOCIALES;Fonds de retraite;fr;altLabel;site_employe_pour
162_06;OEUVRES SOCIALES;Personnel co operative;en;altLabel;zthes_UF
162_06;OEUVRES SOCIALES;Retirement funds;en;altLabel;zthes_UF
162_14;ARBITRAGE;Médiation;fr;altLabel;site_employe_pour
162_14;ARBITRAGE;Mediation;en;altLabel;zthes_UF
162_17;COGESTION;Autogestion;fr;altLabel;site_employe_pour
162_17;COGESTION;Self management;en;altLabel;zthes_UF
162_37;EXPRESSION DES SALARIES;Participation des salariés;fr;altLabel;site_employe_pour
162_37;EXPRESSION DES SALARIES;Employee profit sharing;en;altLabel;zthes_UF
162_38;REPRESENTATION DES SALARIES;Comité d'hygiène, de sécurité et des conditions de travail;fr;altLabel;site_employe_pour
162_38;REPRESENTATION DES SALARIES;HEALTH AND SECURITY COMMITTEE;en;altLabel;zthes_UF
162_39;DELEGUE DU PERSONNEL;Délégué syndical;fr;altLabel;site_employe_pour
162_39;DELEGUE DU PERSONNEL;Union representative;en;altLabel;zthes_UF
162_44;CONFLIT DU TRAVAIL;Lockout;fr;altLabel;site_employe_pour
162_44;CONFLIT DU TRAVAIL;Lockout;en;altLabel;zthes_UF
162_54;REGLEMENT INTERIEUR;Discipline;fr;altLabel;site_employe_pour
162_54;REGLEMENT INTERIEUR;Règlement d'atelier;fr;altLabel;site_employe_pour
162_54;REGLEMENT INTERIEUR;Discipline;en;altLabel;zthes_UF
162_54;REGLEMENT INTERIEUR;Workshop rules;en;altLabel;zthes_UF
162_63;CONDITIONS DE TRAVAIL;Ambiance;fr;altLabel;site_employe_pour
162_63;CONDITIONS DE TRAVAIL;Chauffage;fr;altLabel;site_employe_pour
162_63;CONDITIONS DE TRAVAIL;Conditionnement d'air;fr;altLabel;site_employe_pour
162_63;CONDITIONS DE TRAVAIL;Couleur;fr;altLabel;site_employe_pour
162_63;CONDITIONS DE TRAVAIL;Eclairage;fr;altLabel;site_employe_pour
162_63;CONDITIONS DE TRAVAIL;Sonorisation;fr;altLabel;site_employe_pour
162_63;CONDITIONS DE TRAVAIL;Atmosphere;en;altLabel;zthes_UF
162_63;CONDITIONS DE TRAVAIL;Heating;en;altLabel;zthes_UF
162_63;CONDITIONS DE TRAVAIL;Air conditioning;en;altLabel;zthes_UF
162_63;CONDITIONS DE TRAVAIL;Color;en;altLabel;zthes_UF
162_63;CONDITIONS DE TRAVAIL;Lighting;en;altLabel;zthes_UF
162_63;CONDITIONS DE TRAVAIL;Sound;en;altLabel;zthes_UF
162_68;SYNDICALISME;Syndicat professionnel;fr;altLabel;site_employe_pour
162_68;SYNDICALISME;Professional union;en;altLabel;zthes_UF
162_75;QUALITE DE VIE AU TRAVAIL;Bien-être au travail;fr;altLabel;site_employe_pour
162_75;QUALITE DE VIE AU TRAVAIL;QVT;fr;altLabel;site_employe_pour
162_75;QUALITE DE VIE AU TRAVAIL;Satisfaction au travail;fr;altLabel;site_employe_pour
162_75;QUALITE DE VIE AU TRAVAIL;Job satisfaction;en;altLabel;zthes_UF
162_75;QUALITE DE VIE AU TRAVAIL;Well-being at work;en;altLabel;zthes_UF
162_75;QUALITE DE VIE AU TRAVAIL;QWL;en;altLabel;zthes_UF
162_97;BILAN SOCIAL;Bilan humain;fr;altLabel;site_employe_pour
162_97;BILAN SOCIAL;Comptabilité sociale;fr;altLabel;site_employe_pour
162_97;BILAN SOCIAL;Human assessment;en;altLabel;zthes_UF
162_97;BILAN SOCIAL;Social accounting;en;altLabel;zthes_UF
162_98;SYNDICAT DE SALARIES;Syndicat de cadres;fr;altLabel;site_employe_pour
162_98;SYNDICAT DE SALARIES;Syndicat ouvrier;fr;altLabel;site_employe_pour
162_98;SYNDICAT DE SALARIES;Executives' syndicate;en;altLabel;zthes_UF
162_98;SYNDICAT DE SALARIES;Trade union;en;altLabel;zthes_UF
163_27;GRANDE ECOLE;Business school;fr;altLabel;site_employe_pour
163_27;GRANDE ECOLE;ESCAE;fr;altLabel;site_employe_pour
163_27;GRANDE ECOLE;Business school;en;altLabel;zthes_UF
163_27;GRANDE ECOLE;ESCAE;en;altLabel;zthes_UF
163_43;COACHING;Tutorat;fr;altLabel;site_employe_pour
163_43;COACHING;Tutorship;en;altLabel;zthes_UF
163_53;METHODE DE FORMATION;NTE;fr;altLabel;site_employe_pour
163_53;METHODE DE FORMATION;Nouvelle technologie éducative;fr;altLabel;site_employe_pour
163_53;METHODE DE FORMATION;New educational technology;en;altLabel;zthes_UF
163_53;METHODE DE FORMATION;NTE;en;altLabel;zthes_UF
163_55;FORMATION;Type de formation;fr;altLabel;site_employe_pour
163_55;FORMATION;Type of training;en;altLabel;zthes_UF
163_56;EXAMEN;Concours;fr;altLabel;site_employe_pour
163_56;EXAMEN;Competitive examination;en;altLabel;zthes_UF
163_59;FORMATION AGRICOLE;Enseignement agricole;fr;altLabel;site_employe_pour
163_59;FORMATION AGRICOLE;Agricultural education;en;altLabel;zthes_UF
163_60;EAO;Enseignement assisté par ordinateur;fr;altLabel;site_employe_pour
163_60;EAO;Computer assisted learning;en;altLabel;zthes_UF
163_69;FORMATION COMMERCIALE;Enseignement commercial;fr;altLabel;site_employe_pour
163_69;FORMATION COMMERCIALE;Commercial teaching;en;altLabel;zthes_UF
163_76;FORMATION CONTINUE;Formation dans l'entreprise;fr;altLabel;site_employe_pour
163_76;FORMATION CONTINUE;Formation permanente;fr;altLabel;site_employe_pour
163_76;FORMATION CONTINUE;Continuous training;en;altLabel;zthes_UF
163_76;FORMATION CONTINUE;In company training;en;altLabel;zthes_UF
163_79;FORMATION TECHNIQUE;Enseignement technique;fr;altLabel;site_employe_pour
163_79;FORMATION TECHNIQUE;Technical teaching;en;altLabel;zthes_UF
163_80;ENSEIGNEMENT A DISTANCE;E learning;fr;altLabel;site_employe_pour
163_80;ENSEIGNEMENT A DISTANCE;Enseignement par correspondance;fr;altLabel;site_employe_pour
163_80;ENSEIGNEMENT A DISTANCE;Téléenseignement;fr;altLabel;site_employe_pour
163_80;ENSEIGNEMENT A DISTANCE;E learning;en;altLabel;zthes_UF
163_80;ENSEIGNEMENT A DISTANCE;Correspondence learning;en;altLabel;zthes_UF
163_80;ENSEIGNEMENT A DISTANCE;Educational television;en;altLabel;zthes_UF
163_88;FORMATION EN ALTERNANCE;Contrat d'apprentissage;fr;altLabel;site_employe_pour
163_88;FORMATION EN ALTERNANCE;Contrat de professionnalisation;fr;altLabel;site_employe_pour
163_88;FORMATION EN ALTERNANCE;Apprenticeship;en;altLabel;zthes_UF
163_88;FORMATION EN ALTERNANCE;Professionalization contract;en;altLabel;zthes_UF
163_93;ENSEIGNEMENT DES LANGUES;FLE;fr;altLabel;zthes_UF
163_93;ENSEIGNEMENT DES LANGUES;Français Langue Etrangère;fr;altLabel;zthes_UF
163_93;ENSEIGNEMENT DES LANGUES;FLE;en;altLabel;zthes_UF
163_93;ENSEIGNEMENT DES LANGUES;French as a foreign language;en;altLabel;zthes_UF
163_97;VALIDATION DES ACQUIS DE L'EXPERIENCE;VAE;fr;altLabel;site_employe_pour
163_97;VALIDATION DES ACQUIS DE L'EXPERIENCE;VAP;fr;altLabel;site_employe_pour
163_97;VALIDATION DES ACQUIS DE L'EXPERIENCE;VAE;en;altLabel;zthes_UF
163_97;VALIDATION DES ACQUIS DE L'EXPERIENCE;VAP;en;altLabel;zthes_UF
164_22;SOCIOLOGIE DES ORGANISATIONS;Comportement organisationnel;fr;altLabel;site_employe_pour
164_22;SOCIOLOGIE DES ORGANISATIONS;Organizational behavior;en;altLabel;zthes_UF
164_36;RELATIONS INTERPERSONNELLES;Analyse transactionnelle;fr;altLabel;site_employe_pour
164_36;RELATIONS INTERPERSONNELLES;PNL;fr;altLabel;site_employe_pour
164_36;RELATIONS INTERPERSONNELLES;Progammation neuro-linguistique;fr;altLabel;site_employe_pour
164_36;RELATIONS INTERPERSONNELLES;transactional analysis;en;altLabel;zthes_UF
164_36;RELATIONS INTERPERSONNELLES;NLP;en;altLabel;zthes_UF
164_36;RELATIONS INTERPERSONNELLES;Neuro-linguistic programming;en;altLabel;zthes_UF
164_37;CONFLIT SOCIAL;Mouvement social;fr;altLabel;site_employe_pour
164_37;CONFLIT SOCIAL;Social movement;en;altLabel;zthes_UF
164_43;SOCIOLOGIE;Sociodrame;fr;altLabel;site_employe_pour
164_43;SOCIOLOGIE;Sociologie comparée;fr;altLabel;site_employe_pour
164_43;SOCIOLOGIE;Sociodrama;en;altLabel;zthes_UF
164_43;SOCIOLOGIE;Compared sociology;en;altLabel;zthes_UF
164_47;GROUPE SOCIAL;Classe sociale;fr;altLabel;site_employe_pour
164_47;GROUPE SOCIAL;Social class;en;altLabel;zthes_UF
164_53;HARCELEMENT;Harcèlement moral;fr;altLabel;site_employe_pour
164_53;HARCELEMENT;Harcèlement sexuel;fr;altLabel;site_employe_pour
164_53;HARCELEMENT;Psychological harassment;en;altLabel;zthes_UF
164_53;HARCELEMENT;Sexual harassment;en;altLabel;zthes_UF
164_56;PSYCHOLOGIE SOCIALE;Psychosociologie;fr;altLabel;site_employe_pour
164_56;PSYCHOLOGIE SOCIALE;Psychosociology;en;altLabel;zthes_UF
164_59;POUVOIR;Autorité;fr;altLabel;site_employe_pour
164_59;POUVOIR;Authority;en;altLabel;zthes_UF
164_63;PSYCHOLOGIE;Désir;fr;altLabel;site_employe_pour
164_63;PSYCHOLOGIE;Imaginaire;fr;altLabel;site_employe_pour
164_63;PSYCHOLOGIE;Parapsychologie;fr;altLabel;site_employe_pour
164_63;PSYCHOLOGIE;Psycholinguistique;fr;altLabel;site_employe_pour
164_63;PSYCHOLOGIE;Psychologie infantile;fr;altLabel;site_employe_pour
164_63;PSYCHOLOGIE;Psychopédagogie;fr;altLabel;site_employe_pour
164_63;PSYCHOLOGIE;Psychothérapie;fr;altLabel;site_employe_pour
164_63;PSYCHOLOGIE;Parapsychology;en;altLabel;zthes_UF
164_63;PSYCHOLOGIE;Psycholinguistics;en;altLabel;zthes_UF
164_63;PSYCHOLOGIE;Child psychology;en;altLabel;zthes_UF
164_63;PSYCHOLOGIE;Psychopedagogy;en;altLabel;zthes_UF
164_63;PSYCHOLOGIE;Psychotherapy;en;altLabel;zthes_UF
164_63;PSYCHOLOGIE;Imaginary;en;altLabel;zthes_UF
164_63;PSYCHOLOGIE;Desire;en;altLabel;zthes_UF
164_67;DYNAMIQUE DE GROUPE;T Group;fr;altLabel;site_employe_pour
164_67;DYNAMIQUE DE GROUPE;T Group;en;altLabel;zthes_UF
164_69;LEADERSHIP;Animation de groupe;fr;altLabel;site_employe_pour
164_69;LEADERSHIP;Group Leadership;en;altLabel;zthes_UF
164_73;MOTIVATION;Implication au travail;fr;altLabel;site_employe_pour
164_73;MOTIVATION;Work involvement;en;altLabel;zthes_UF
164_75;EXPERIENCE DE VIE;Témoignage;fr;altLabel;site_employe_pour
164_75;EXPERIENCE DE VIE;Testimony;en;altLabel;zthes_UF
164_76;ENQUETE;Enquête pilote;fr;altLabel;site_employe_pour
164_76;ENQUETE;Enquêteur;fr;altLabel;site_employe_pour
164_76;ENQUETE;Interprétation d'enquête;fr;altLabel;site_employe_pour
164_76;ENQUETE;Pilot inquiry;en;altLabel;zthes_UF
164_76;ENQUETE;Pollster;en;altLabel;zthes_UF
164_76;ENQUETE;Interpretation study;en;altLabel;zthes_UF
164_79;GROUPE DE TRAVAIL;Travail collaboratif;fr;altLabel;site_employe_pour
164_79;GROUPE DE TRAVAIL;Peer production;en;altLabel;zthes_UF
164_80;TEST PSYCHOTECHNIQUE;Test psychologique;fr;altLabel;site_employe_pour
164_80;TEST PSYCHOTECHNIQUE;Psychological test;en;altLabel;zthes_UF
164_83;COMPORTEMENT;Attitude;fr;altLabel;site_employe_pour
164_83;COMPORTEMENT;Ethologie;fr;altLabel;site_employe_pour
164_83;COMPORTEMENT;Sexualité;fr;altLabel;site_employe_pour
164_83;COMPORTEMENT;Attitude;en;altLabel;zthes_UF
164_83;COMPORTEMENT;Ethology;en;altLabel;zthes_UF
164_98;ENTRETIEN;Entretien de groupe;fr;altLabel;site_employe_pour
164_98;ENTRETIEN;Entretien en profondeur;fr;altLabel;site_employe_pour
164_98;ENTRETIEN;Entretien exploratoire;fr;altLabel;site_employe_pour
164_98;ENTRETIEN;Group interview;en;altLabel;zthes_UF
164_98;ENTRETIEN;In depth interview;en;altLabel;zthes_UF
164_98;ENTRETIEN;Exploratory interview;en;altLabel;zthes_UF
211_25;PROGRAMMATION MATHEMATIQUE;Programmation convexe;fr;altLabel;site_employe_pour
211_25;PROGRAMMATION MATHEMATIQUE;Programmation par nombres entiers;fr;altLabel;site_employe_pour
211_25;PROGRAMMATION MATHEMATIQUE;Programmation quadratique;fr;altLabel;site_employe_pour
211_25;PROGRAMMATION MATHEMATIQUE;Convex programming;en;altLabel;zthes_UF
211_25;PROGRAMMATION MATHEMATIQUE;Whole number programming;en;altLabel;zthes_UF
211_25;PROGRAMMATION MATHEMATIQUE;Quadratic programming;en;altLabel;zthes_UF
211_28;AIDE A LA DECISION;Heuristique;fr;altLabel;site_employe_pour
211_28;AIDE A LA DECISION;Résolution de problème;fr;altLabel;site_employe_pour
211_28;AIDE A LA DECISION;Heuristic;en;altLabel;zthes_UF
211_28;AIDE A LA DECISION;Problem solving;en;altLabel;zthes_UF
211_35;RECHERCHE OPERATIONNELLE;Modèle mathématique;fr;altLabel;site_employe_pour
211_35;RECHERCHE OPERATIONNELLE;Mathematical model;en;altLabel;zthes_UF
211_55;MATHEMATIQUES;Fonction mathématique;fr;altLabel;site_employe_pour
211_55;MATHEMATIQUES;Mathématiques modernes;fr;altLabel;site_employe_pour
211_55;MATHEMATIQUES;Théorie des ensembles;fr;altLabel;site_employe_pour
211_55;MATHEMATIQUES;Mathematical function;en;altLabel;zthes_UF
211_55;MATHEMATIQUES;Modern mathematics;en;altLabel;zthes_UF
211_55;MATHEMATIQUES;Set theory;en;altLabel;zthes_UF
211_57;ALGEBRE;Algèbre de Boole;fr;altLabel;site_employe_pour
211_57;ALGEBRE;Algèbre financière;fr;altLabel;site_employe_pour
211_57;ALGEBRE;Algèbre linéaire;fr;altLabel;site_employe_pour
211_57;ALGEBRE;Algèbre non linéaire;fr;altLabel;site_employe_pour
211_57;ALGEBRE;Boolean algebra;en;altLabel;zthes_UF
211_57;ALGEBRE;Financial algebra;en;altLabel;zthes_UF
211_57;ALGEBRE;Linear algebra;en;altLabel;zthes_UF
211_57;ALGEBRE;Nonlinear algebra;en;altLabel;zthes_UF
211_62;ANALYSE NUMERIQUE;Approximation;fr;altLabel;site_employe_pour
211_62;ANALYSE NUMERIQUE;Calcul de série;fr;altLabel;site_employe_pour
211_62;ANALYSE NUMERIQUE;Erreur mathématique;fr;altLabel;site_employe_pour
211_62;ANALYSE NUMERIQUE;Extrapolation;fr;altLabel;site_employe_pour
211_62;ANALYSE NUMERIQUE;Interpolation;fr;altLabel;site_employe_pour
211_62;ANALYSE NUMERIQUE;Itération;fr;altLabel;site_employe_pour
211_62;ANALYSE NUMERIQUE;Approximation;en;altLabel;zthes_UF
211_62;ANALYSE NUMERIQUE;Series calculation;en;altLabel;zthes_UF
211_62;ANALYSE NUMERIQUE;Mathematical error;en;altLabel;zthes_UF
211_62;ANALYSE NUMERIQUE;Extrapolation;en;altLabel;zthes_UF
211_62;ANALYSE NUMERIQUE;Interpolation;en;altLabel;zthes_UF
211_62;ANALYSE NUMERIQUE;Iteration;en;altLabel;zthes_UF
211_66;ARITHMETIQUE;Equation;fr;altLabel;site_employe_pour
211_66;ARITHMETIQUE;Logarithme;fr;altLabel;site_employe_pour
211_66;ARITHMETIQUE;Trigonométrie;fr;altLabel;site_employe_pour
211_66;ARITHMETIQUE;Equation;en;altLabel;zthes_UF
211_66;ARITHMETIQUE;Logarithm;en;altLabel;zthes_UF
211_66;ARITHMETIQUE;Trigonometry;en;altLabel;zthes_UF
211_75;CALCUL;Calcul binaire;fr;altLabel;site_employe_pour
211_75;CALCUL;Calcul vectoriel;fr;altLabel;site_employe_pour
